course.co_id,course.name,course.name_eng,course.points,course.semester,course.hug,course.lesson,course.hours,course.exam_type,course.var
62618,דיני נזיקין,LAW OF TORTS,9,קורס שנתי,401,שעור,6,84,1
62619,סדנה במשפט ופילוסופיה,WORKSHOP IN LAW AND PHILOSOPHY,2,ב',401,סדנה,3,28,4
62621,עיונים חדשים במשפחה הישנה,New Looks at the Old Family,9,קורס שנתי,401,סמ,4,56,NULL
62622,מיסוי חברות ושותפויות,entity taxation,1,א',401,שעור,3,42,NULL
62623,דיני נזיקין,LAW OF TORTS,9,קורס שנתי,401,שעור,6,84,1
62624,דיני צבא,MILITARY LAW,2,ב',401,שעור,2,28,1
62628,סדנה במשפט ציבורי וזכויות אדם,WORKSHOP IN PUBLIC LAW AND HUMAN RIGHTS,2,ב',401,סדנה,3,28,4
62631,דיני מיסים במשפט העברי,NULL,1,א',401,סמ,4,56,NULL
62632,דיני מינהל ציבורי,PUBLIC ADMINISTRATIVE LAW,2,ב',401,שות,6,84,1
62634,דיני ראיות,LAW OF EVIDENCE,2,ב',401,שעור,4,56,1
62636,דיני חוזים צרכניים,Consumer Contracts,2,ב',401,סמ,4,56,NULL
62643,משפט בין-לאומי פומבי,PUBLIC INTERNATIONAL LAW,2,ב',401,שות,6,84,1
62649,סדנה בדיני מיסים,WORKSHOP IN TAX LAW,1,א',401,סדנה,3,28,4
62651,ההגנה על הכבוד, השם הטוב והפרטיות בדיני נזיקין,DEFAMATION AND PRIVACY,9,קורס שנתי,401,סמ,4,56,3
62655,בוררות בין-לאומית מסחרית,INTERNATIONAL ARBITRATION,1,א',401,שעור,2,28,6
62656,משפט, מגדר ומה שבינהם,GENDER AND LAW,1,א',401,שעור,4,56,1
62657,סדנה במשפט פלילי,CRIMINAL JUSTICE WORKSHOP,2,ב',401,סדנה,3,28,4
62659,ההליך כמערכת יחסים,THE PROCEDURE,2,ב',401,סמ,4,56,3
62662,משפט וקולוניאליזם,LAW'S EMPIRE: COLONIALISM, CULTURE AND LAW,9,קורס שנתי,401,סמ,4,56,NULL
62668,זכויות אדם ודמוקרטיה,human rights and democracy,9,קורס שנתי,401,סמ,4,56,NULL
62669,סדנה במשפט בין-לאומי,INTERNATIONAL LAW WORKSHOP,9,קורס שנתי,401,סדנה,3,28,4
62672,דיני ירושות ומתנות,GIFT LAW,1,א',401,סמ,4,56,3
62688,שוויון,EQUALITY,9,קורס שנתי,401,סמ,4,56,NULL
62691,סדנה בדיני עבודה ורווחה,LABOUR AND WELFARE LAW WORKSHOP,1,א',401,סדנה,2,28,4
62692,סוגיות במשפט הציבורי,ISSUES IN PUBLIC LAW,9,קורס שנתי,401,סמ,4,56,3
62695,סוגיות מתקדמות בדיני מסים,ADVANCED TOPICS IN TAX LAW,1,א',401,שעור,2,28,NULL
62696,דיני קניין רוחני - היבטים בינלאומיים והיבטים השוואתיים,INTERNATIONAL AND COMPARATIVE ASPECTS OF IP,2,ב',401,סמ,4,56,3
62702,משפט בין-לאומי פרטי ובין-דתי (א),PRIVATE INTERNATIONAL AND INTERRELIGIOUS LAW (A),1,א',401,שעור,4,56,1
62703,דיני מיסים,LAW OF TAXATION,2,ב',401,שעור,6,84,1
62704,סוגיות בהגבלים עסקיים,CONTEMPORARY ISSUES IN ANTITRUST LAW,1,א',401,סמ,4,56,3
62705,אתיקה מקצועית של עורכי דין,LAWYERS ETHICS,1,א',401,שעור,2,28,1
62709,סוגיות בדיני ראיות,STUDIES IN EVIDENCE,2,ב',401,סמ,4,56,3
62712,דיני קניין רוחני,INTELLECTUAL PROPERTY LAW,9,קורס שנתי,401,שעור,4,56,1
62713,דיני משפחה בין-לאומיים,The Law of International Family Relaitons,1,א',401,סמ,4,56,NULL
62719,החיסיון מפני הפללה עצמית - שתיקה והודאה בחקירה,THE PRIVILEGE AGAINST SELF-INCRIMINATION,1,א',401,סמ,4,56,3
62721,דיני עבודה,LABOUR LAW,1,א',401,שעור,6,84,1
62727,חופש הביטוי,FREEDOM OF SPEECH,9,קורס שנתי,401,סמ,4,56,3
62728,דיני עבודה,LABOUR LAW,2,ב',401,שות,6,84,1
62735,דיני סימני מסחר,TRADEMARK LAW,1,א',401,סמ,4,56,3
62746,סדנה במשפט, כלכלה ומחקרים אמפיריים של המשפט,Law, Economics and Empirical Legal Studies Workshop,2,ב',401,סדנה,2,14,4
62751,משפט עברי: שיטות מחקר,JEWISH LAW: METHODS OF RESEARCH,1,א',401,סמ,4,56,3
62753,ביקורת שיפוטית: היבטים תאורטיים והשוואתיים,Judicial Review: Theoretical and Comparative Aspects,1,א',401,שעור,2,28,1
62767,התאמת דיני עבודה למציאות העכשווית,Adapting Labour Law to Changing Realities,2,ב',401,סמ,4,56,NULL
62769,דיני מיסים,LAW OF TAXATION,1,א',401,שעור,6,84,1
62776,אדם, חברה, משפט והגותו של ניטשה,NIETZSCHE AND THE LAW,2,ב',401,שעור,2,28,1
62782,מבוא למשפט האיחוד האירופי,INTRODUCTION TO EUROPEAN UNION LAW,2,ב',401,שעור,2,28,6
62784,דת, מדינה ורב-תרבותיות,RELIGION, STATE AND MULTICULTURALISM,1,א',401,סמ,4,56,3
62799,סין: משפט וממשל בינלאומי,China and International Law and Governance,9,קורס שנתי,401,סמ,4,56,NULL
62810,אתיקה, משפט ורפואה,ETHICS, LAW AND MEDICINE,9,קורס שנתי,401,סמ,4,56,3
62834,חברות במערכת כתב העת "משפטים",THE EDITORIAL BOARD, MISHPATIM LAW REVIEW,1,א',401,סדנה,2,28,4
62835,חברות במערכת כתב העת "משפטים",THE EDITORIAL BOARD, MISHPATIM LAW REVIEW,2,ב',401,סדנה,2,28,4
62836,חברות במערכת כתב העת Review Law Israel,MEMBER OF THE EDITORIAL BOARD, ISRAEL LAW REVIEW,1,א',401,סדנה,2,28,4
62837,חברות במערכת כתב העת Review Law Israel,MEMBER OF THE EDITORIAL BOARD, ISRAEL LAW REVIEW,2,ב',401,סדנה,2,28,4
62838,חברות במערכת כתב העת "חוקים",EDITORIAL BOARD, HUKIM JOURNAL ON LEGISLATION,1,א',401,סדנה,2,28,4
62839,חברות במערכת כתב העת "חוקים",EDITORIAL BOARD, HUKIM JOURNAL ON LEGISLATION,2,ב',401,סדנה,2,28,4
62841,משפט בין-לאומי כלכלי,PUBLIC INTERNATIONAL LAW & ECONOMICS,1,א',401,שעור,2,28,NULL
62856,דיני נישואין וגירושין,MARRIAGE AND DIVORCE LAW,1,א',401,סמ,4,56,3
62866,האחריות בנזיקין,Remedies & Liability ,1,א',401,סמ,4,56,NULL
62881,ההיסטוריה של מערכת השיפוט הישראלית,THE HISTORY OF THE ISRAELI JUDICIAL SYSTEM,9,קורס שנתי,401,סמ,4,56,3
62900,קריאה אקדמית: כיתות אמן,ACADEMIC READING: MASTER CLASS,9,קורס שנתי,401,סדנה,2,28,4
62903,שיטות מחקר,RESEARCH METHODS,1,א',401,שעור,2,28,1
62904,סדנת דוקטורנטים בינתחומית בנושא "זכויות אדם תחת לחץ", "Human Rights" Interdisciplinary Workshop,9,קורס שנתי,401,סדנה,2,28,NULL
62956,הגנות בדיני עונשין,CRIMINAL LAW DEFENSES,2,ב',401,סמ,4,56,NULL
62960,ביקורת שיפוטית להלכה ולמעשה,UDICIAL REVIEW IN PRACTICE,9,קורס שנתי,401,סמ,4,56,3
62994,סדנת דוקטורנטים וחוקרים צעירים,DOCTORAL STUDENTS & JUNIOR RESEARCHERS' WORKSHOP,9,קורס שנתי,401,סדנה,2,28,4
62999,סמינריון - השלמת חובות משנים קודמות,COMPLETION OF PREVIOUS ACADEMIC REQUIREMENTS,2,ב',401,סמ,4,56,3
63117,קורס השלמה בחינוך יהודי ולימודי יהדות,JEWISH EDUCATION AND JEWISH STUDIES,1,א',238,שעור,2,28,4
63719,חינוך יהודי פלורליסטי בעולמם של חכמי התלמוד,PLURALISTIC JEW. EDUC.IN THE WORL OF THE TALMUDI,1,א',238,שעור,2,28,NULL
63727,מחקר איכותי בחינוך יהודי,QUALITATIVE RESEARCH IN JEWISH EDUCATION,1,א',238,שעור,2,28,4
63728,חדשנות בחינוך היהודי,INNOVATION IN JEWISH EDUCATION,1,א',238,שעור,2,28,3
63748,בתי-ספר, משפחות וקהילות,SCHOOLS , FAMLIY AND COMMUNITIES,2,ב',238,שעור,2,28,NULL
63756,התפילות בסידור, התפילות בציבור והתפילות שבלב: על הכמיהה לתפילה והחרדה,PRAYING: BY THE BOOK, IN GROUP & FROM THE HEART,2,ב',238,שעור,2,28,NULL
63759,רפלקטיביות בחינוך יהודי פלורליסטי: מיומנויות, תכנים ומתחים,REFLECTIVITE PRACTICE & PLURALISTIC JEWISH EDUC.,1,א',238,שעור,2,28,NULL
63761,תכניות לימודים והוראה של תכנים יהודיים,ISSUES IN CURRICULUM & THE TEACHING OF JEW CONT.,2,ב',238,שעור,2,28,3
63802,קריאה מחודשת של סיפורי חז"ל הנלמדים ביותר במערכת החינוך,New Readings of Commonly Taught Rabbinic Stories,1,א',238,שעור,2,28,NULL
63829,תורות פרשנות במחשבה היהודית החדשה: השלכות לחינוך היהודי,LKLDLGKL;,1,א',238,שעור,2,28,NULL
63832,הוראת דתות אחרות בחינוך היהודי,TEACHING OTHER RELIGIONS IN JEWISH EDUCATION,1,א',238,שעור,2,28,4
63836,קריאה בקריאות התלמודיות של לוינס: מבט חינוכי,READING LEVINAS'S TALMUDIC READINGS,2,ב',238,שעור,2,28,NULL
63839, הלכה למעשה בהוראת תרבות ישראל,Theory and Practice in the Teaching of Jewish Culture and Heritage,1,א',238,שעור,2,28,NULL
63843,מדרש ותלמוד: טקסטים על חינוך,MIDRASH AND TALMUD: TEXTS ON EDUCATION,1,א',238,שעור,2,28,NULL
63845,אבולוציה ומסורת: מודלים שונים של המפגש בין מדע, דת, תרבות וחינוך,EVOLUTION & TRAD.: SCIE., RELIG., CULT., & EDUC,2,ב',238,שעור,2,28,NULL
63846,חינוך יהודי למבוגרים: תאוריה ומעשה,THE THEORY & PRACTICE OF JEWISH ADULT EDUCATION,2,ב',238,שעור,2,28,3
63850,הצגת הדמות המקראית ממבט חינוכי,EDUCATIONAL APPROACHES TO PRESENTING BIBLICAL CH,2,ב',238,שעור,2,28,3
63871,לוח השנה העברי: נרטיבים, ערכים וסמלים,THE HEBREW CALENDAR: NARR., VALUES & SYMBOLS,2,ב',238,שעור,2,28,3
63872,סוגיות יסוד במדעי החברה והזהות היהודית,SOCIAL SCIENCE AND JEWISH IDENTITY,1,א',238,שעור,2,28,3
63873,סוגיות בפילוסופיה של החינוך היהודי,ISSUES IN PHILOSOPHY OF JEWISH EDUCATION,1,א',238,שעור,2,28,3
63882,קורצ'אק והחינוך הומניסטי והיהודי בזמננו,KORCZAK & CONTEMPORARY HUMANISTIC & JEW. EDUC.,2,ב',238,שעור,2,28,NULL
63887,חינוךיהודי במדינה דמוקרטית,חינוך דמוקרטי במדינה יהודית,m,1,א',238,שעור,2,28,NULL
63889,סוציולוגיה ואנתרופולוגיה של הזהות היהודית,Sociology and Anthropology of Jewish identity,1,א',238,שעור,2,28,NULL
63892,הנעלם לא ימות לעולם: מקומה של האלוהות והשתיקה אודותיה בחינוך יהודי ,God-Talk and its Avoidance in the Context of Jewish Education,2,ב',238,שעור,2,28,NULL
63896,שתיקה, זמר, דיבור ודרכי החינוך בשלהי העת העתיקה,zn,1,א',238,שעור,2,28,NULL
63903,שואה וחינוך: זיכרון וזהות,Holocaust education: memory and identity,2,ב',238,שעור,2,28,NULL
63908,סדנת מפגש בנושא זהות יהודית וזהות ישראלית והפדגוגיה הדיאלוגית,ENCOUNTERS WORKSHOP ON JEW. & ISRAELI IDENTITY,1,א',238,שעור,2,28,3
63912,גישות אסטרטגיות ביזמות וחדשנות חברתית,STRATIGIC APPROACHES TO SOCIAL INNOVATION,2,ב',238,שעור,2,28,3
63931,סוגיות בחינוך מבוגרים ויישומן לחינוך היהודי,ISSUES IN ADULT EDUCATION,2,ב',238,שעור,2,28,4
63944,הדת והשלום - כיצד מיישבים ביניהם בחינוך היהודי,Religion and Peace in Jewish Education: Can they go together?,2,ב',238,שעור,2,28,NULL
63953,מנהיגות בחינוך יהודי: ניהול ומנהל,LEADERSHIP IN JEW EDU-THE TENSION BETWEEN THE DR,1,א',238,שעור,2,28,3
63961,מחקר כמותי בחינוך היהודי,RESEARCH METHODS IN JEWISH EDUCATION,2,ב',238,שעור,2,28,4
63962,חקר הזהות היהודית,EXPLORATIONS IN JEWISH IDENTITY,2,ב',238,שעור,2,28,NULL
63970,הקמת מערכות לחינוך לישראל מנקודת מבט של יזמות,AN ENTREPRENRIAL PERSPECTIVE ON THE ESTABLISHMEN,2,ב',238,שעור,2,28,3
63973,המעשה החינוכי והחינוך היהודי,WORKSHOP IN J EDUCATION AND EDUCATIONAL ACTIVITI,1,א',238,שעור,2,28,NULL
63991,החינוך היהודי הלא-פורמלי,INFORMAL JEWISH EDUCATION,1,א',238,שעור,2,28,3
63993,חדשנות בחינוך יהודי : מתיאוריה למעשה,Innovation in Jewish Education: From Theory to Practice,2,ב',238,שעור,2,28,NULL
63997,פילוסופיה וחינוך יהודי,Philosophy and Jewish education,2,ב',238,שעור,2,28,NULL
63998,הוגים יהודיים מודרניים על צדק, משפט וחסד- השלכות לחינוך היהודי,HJ,2,ב',238,שעור,2,28,NULL
64104,ביולוגיה של האדם,INTRODUCTION TO CELL BIOLOGY,1,א',621,שעור,4,56,1
64105,התמחות ברוקחות קלינית,Residency in Clinical Pharmacy ,9,קורס שנתי,625,שק,28,392,0
64106,כימיה ביואורגנית,BIOORGANIC CHEMISTRY,2,ב',621,שות,8,112,1
64108,פרמקותרפיה מתקדמת ב',Pharmacotherapy -Advanced 2,2,ב',625,שוס,3,42,0
64110,מיומנויות ייעוץ בפרמקותרפיה ב',Consulting skills in Pharmacotherapy 2,9,קורס שנתי,625,שוסד,3,42,0
64112,מבוא לרפואה קלינית לרוקחים קליניים,Introdution to Medicine for Clinical Pharmacists,1,א',625,שוס,3,42,0
64113,התמחות ברוקחות קלינית בקהילה,Specialization in community clinical pharmacy,9,קורס שנתי,625,שק,2,28,5
64114,מיומנויות ייעוץ בפרמקותרפיה - השלמה א',Consulting skills in pharmacotherapy 1 for M.Sc,9,קורס שנתי,625,שוס,4,56,5
64115,מיומנויות ייעוץ בפרמקותרפיה - השלמה ב',Consulting skills in Pharmacotherapy,2,ב',625,סדנה,4,56,4
64116,הכנה להתמחות ברוקחות קלינית,Preparation for Residency in Clinical Pharmacy,9,קורס שנתי,625,סדנה,1,14,4
64117,התמחות בטיפול תרופתי בקשיש,Specialization in geriatric clinical pharmacy,2,ב',625,שוס,2,28,5
64119,תעדוף מושכל של טיפולים תרופתיים - מתקדם,Economic considerations in prioritizing therapeatics-2,2,ב',625,שוסד,3,42,NULL
64120,עקרונות בסיסיים במדעי התרופה,Principles of pharmacy sciences,1,א',621,שעור,4,56,NULL
64121,תרופות ביולוגיות,Biological drugs,1,א',621,שעור,2,28,NULL
64122,שעת מדעי התרופה,Time for drug sciences,9,קורס שנתי,624,הדר,0,0,NULL
64123,סדנה בפיתוח תרופות,Workshop in drugs design and development,1,א',624,סדנה,7,98,NULL
64124,אנליזה של חומרי רפואה למדעי התרופה,Analysis of pharmacentical agents for drug sciences,2,ב',624,שומ,5.5,77,NULL
64125,פרקים נבחרים בטיפול תרופתי בהפרעות אנדוקריניות,Selected topics in the pharmacological treatment of endocrinological diseases,2,ב',621,שעור,4,56,NULL
64126,הסטוריה של המדע: מעולם סגור ליקום אינסופי,History of Science:From the Closed World to the Infinite Universe,1,א',621,שעור,2,28,NULL
64127,בטיחות לתלמידי שנה ב',Safety for second year students,9,קורס שנתי,621,הדר,0,0,NULL
64128,בטיחות לתלמידי שנה ג',safety for third year students,9,קורס שנתי,621,הדר,0,0,NULL
64150,התמחות ברוקחות קלינית במרפאות חוץ של בתי חולים,Clinical pharmacy Residency in Hospital,2,ב',625,שק,2,28,NULL
64152,סמינר מחקר ל-PHARM D,Advanced research seminar for Pharm D,9,קורס שנתי,625,סמ,1,14,NULL
64153,סמינר מחקר ל-D.PHARM,Advanced research seminar for pharm D,9,קורס שנתי,625,סמ,1,14,NULL
64200,תכנון וגילוי רציונלי של תרופות,Rational Drug design and Discovery,2,ב',621,שעור,2,28,NULL
64301,מבוא לרוקחות,INTRODUCTION TO PHARMACY,1,א',621,שות,2,28,1
64304,תרופות מן הטבע: גישות ביוסינתטיות,medicinal natural products: a biosynthetic approach ,2,ב',621,שעור,2,28,NULL
64305,אנטומיה של האדם - לתלמידי רוקחות,HUMAN ANATOMY - PHARMACY STUDENTS,1,א',621,שות,6,84,1
64306,עקרונות בכימיה אורגנית - תוכנית הסבה,CONCEPTS IN ORGANIC CHEMISTRY-RETRAINING PROGRAM,1,א',621,שעור,0,0,0
64308,פיזיולוגיה של האדם א',HUMAN PHYSIOLOGY - PART A,2,ב',621,שעור,4,56,1
64309,פיזיולוגיה של האדם ב',HUMAN PHYSIOLOGY - B,1,א',621,שעור,4,56,1
64311,כימיה ביואורגנית מתקדמת ואנליזה ספקטראלית,BIOORGANIC CHEMISTRY AND SPECTRAL ANALYSIS,1,א',621,שות,5,70,1
64316,הדמייה פרה-קלינית,Preclinical Imaging,2,ב',621,שעור,2,28,NULL
64317,מדעי הרוקחות,PHARMACEUTICAL SCIENCES,9,קורס שנתי,621,שות,6,84,1
64319,מדיניות וכלכלה רוקחית,Pharmacoeconomics principals & policy,1,א',621,שעור,2,28,1
64320,מעבדה בכימיה ביואורגנית,BIOORGANIC CHEMISTRY - LABORATORY,1,א',621,מעב,3,42,1
64321,שיטות ניסיוניות בכימיה אורגנית,Experimental methods in organic chemistry,1,א',623,מעב,2,28,1
64325,אימונולוגיה ואימונולוגיה קלינית,IMMUNOLOGY,2,ב',621,שעור,3,42,1
64332,מבוא להיסטולוגיה,INTRODUCTION TO HISTOLOGY,2,ב',621,שעור,2,28,1
64333,מבוא לפרמקולוגיה,INTRODUCTION TO PHARMACOLOGY,2,ב',621,שוסד,5,70,1
64600,פרמקומטריה בפעולה,Pharmacometrics in practice,1,א',621,שות,4,56,NULL
64602,תזונת האדם בבריאות וחולי,HUMAN NUTRITION IN HEALTH & DISEASE,2,ב',621,שעור,3,42,1
64608,מיקרוביולוגיה,MICROBIOLOGY,2,ב',621,שומ,4,56,1
64610,טכנולוגיה רוקחית א,PHARMACEUTICAL TECHNOLOGIES A,2,ב',621,מעב,2,28,1
64611,טכנולוגיה רוקחית ג,PHARMACEUTICAL TECHNOLOGIES C,1,א',621,מעב,2.5,35,1
64614,פרמקוקינטיקה וביורוקחות,BIOPHARMACEUTICS - PHARMACOKINETICS,1,א',621,שות,5,70,1
64616,טכנולוגיה רוקחית ב,PHARMACEUTICAL TECHNOLOGIES B,1,א',621,שומ,2,28,1
64621,כימיה מדיצינלית של חמרי רפואה,MEDICINAL CHEMISTRY - DRUGS & DRUG ACTION,1,א',621,שעור,5,70,1
64635,ביוכימיה, מטבוליזם וביואנרגטיקה,BIOCHEMISTRY, METABOLISM AND BIOENERGETICS,1,א',621,שעור,4,56,1
64636,ביוכימיה פיזיולוגית,Physiological Biochemistry,2,ב',621,שעור,4,56,1
64640,אנליזה של חמרי רפואה,ANALYSIS OF PHARMACEUTICAL AGENTS - LABORATORY,2,ב',621,שומ,5,70,1
64643,מערכות מתקדמות למתן תרופות,ADVANCED SYSTEMS FOR CONTROLLED DRUG RELEASE,1,א',621,שעור,3,42,1
64644,ביולוגיה מולקולרית לרוקחים,MOLECULAR BIOLOGY,2,ב',621,שעור,2,28,1
64646,פתולוגיה כללית לרוקחים,GENERAL PATHOLOGY,2,ב',621,שעור,3,42,1
64648,תורשת האדם,INTRODUCTION TO HUMAN GENETICS,1,א',621,שעור,2,28,0
64701,מינהל ושיווק רוקחי,PHARMACY MANAGEMENT AND MARKETING,1,א',621,סדנה,3,42,1
64704,דיני רוקחות,PHARMACEUTICAL LAW,1,א',621,שעור,1,14,1
64715,הבסיס הפרמקולוגי לטיפול במחלות,Pharmacological Basis of Disease Treatment,1,א',621,שומ,8,112,1
64722,פרמקותרפיה - חלק א',PHARMACOTHERAPY - PART A,2,ב',621,שוסד,8,112,1
64724,פרמקותרפיה - חלק ב',PHARMACOTHERAPY - PART B,1,א',621,שוסד,8,112,1
64725,סדנאות התמחות ברוקחות - שנה ד',SPECIALIZATION WORKSHOP IN PHARMACY,9,קורס שנתי,621,סדנה,4,56,0
64726,פרמקותרפיה - חלק ב' (מצומצם),PHARMACOTHERAPY - PART B,1,א',621,שעור,4,56,1
64727,סדנא קלינית,CLINICAL PHARMACY WORKSHOP,2,ב',621,סדנה,1,14,0
64729,טיפולים אנטיביוטיים,ANTIBIOTICS THERAPY,1,א',621,שעור,2,28,0
64731,סמינריון בוגר: מחקרים נבחרים בתרופות נוירולוגיות ואנטיפילפטיות,Selected research topics in antipileptic and CNS drugs,1,א',621,סמ,4,56,NULL
64736,גישות תיאורטיות בכימיה תרופתית,Theoretical approaches in medicinal chemistry,1,א',621,סמ,4,56,NULL
64740,תכשירים רוקחיים דנטליים ,PHARMACEUTICAL DENTAL PRODUCTS ,1,א',621,שעור,2,28,NULL
64742,סמינריון בוגר,ADVANCED PHARMACY - SEMINAR,1,א',621,סמ,4,56,0
64743,האומנות והמדע של חומרי טבע,The art and science of natural prouducts,1,א',621,סמ,4,56,NULL
64744,שינויים תאיים ומולקולריים בהתפתחות ממאירה,Cellular and molecular event in malignant progression,1,א',621,סמ,4,56,NULL
64745,פולימרים פעילים ביולוגית,Bioreactive Polymers,1,א',621,סמ,4,56,NULL
64746,שיטות לטיפול המיקרו-סביבה הסרטנית,Methods of targeting the Tumor microenvironment,1,א',621,סמ,4,56,NULL
64747,שיפור הטיפול התרופתי על ידי צורות מתן ננו,Improvement of drug performance by nano delivery systems,1,א',621,סמ,4,56,NULL
64748,מעורבות המערכת האנדוקנבינואידית בהשמנת יתר ובסינדרום המטאבולי,The involvment of the endocannabinoid system in obesity and the metabolic syndrome,1,א',621,סמ,4,56,NULL
64749,יסודות הטוקסיקולוגיה,FUNDAMENTALS OF TOXICOLOGY,1,א',621,שעור,3,42,1
64750,אוליגונוקלאוטידים בתרפיה ובדיאגנוסטיקה,Oligonucleotides in therapeutics and diagnotics ,1,א',621,סמ,4,56,NULL
64751,שימוש במודלים לתכנון תרופות,MOLECULAR MODELING FOR DRUG DESIGN,2,ב',621,שות,3,42,0
64752,צמחי מרפא ברפואה מודרנית,MEDICINAL PLANTS IN MODERN MEDICINE,1,א',621,שעור,3,42,1
64753,סמינריון בוגר ברוקחות קלינית,UNDERGRADUATE SEMINAR IN CLINICAL PHARMACY,2,ב',621,סמ,3,42,0
64754,הפרמקולוגיה של הטיפול בכאב,Pharmacology of pain management,1,א',621,סמ,4,56,NULL
64755,פרקים נבחרים בטוקסיקולוגיה,Selected topics in toxicology,1,א',621,סמ,4,56,NULL
64756,טיפול תרופתי במחלות מערכת העצבים המרכזית: "הטוב, הרע והמכוער",pharmacotherapy of cns disorders: the good , the bad and the ugly,1,א',621,סמ,4,56,NULL
64757,דימות מולקולרית של מחלות,molecular imaging of disease,1,א',621,סמ,4,56,NULL
64758,סוגיות נבחרות בבטיחות יעילות ודפוסי שימוש בתרופות ,Selected topics in pharmacopidemiology,1,א',621,סמ,4,56,NULL
64801,פרמקוקינטיקה מתקדמת ,ADVANCED PHARMACOKINETICS ,2,ב',621,שעור,3,42,NULL
64803,עקרונות בפרמקותרפיה מתקדמת,Principles of Advanced Pharmacotherapy,1,א',621,שוס,10,140,NULL
64824,נשאים קולואידליים, היבטים כימו-פיזיקליים וקליניים,CHEMO-PHYSICAL ASPECTS OF EMULSIONS,1,א',621,שעור,2,28,0
64825,התפתחויות חדשות במערכות מעוקרות ,NEW DEVELOPMENTS IN STERILIZATION ,2,ב',621,שעור,1.5,21,NULL
64838,טרטולוגיה קלינית,CLINICAL TERATOLOGY,2,ב',621,שוס,2,28,1
64850,סמינריון,SEMINAR,2,ב',621,סמ,3,42,0
64851,פרוייקט מחקר,RESEARCH PROJECT,9,קורס שנתי,621,מעב,7,98,0
64854,קינטיקת פעילות תרופתית במצבי מחלה,Kinetics of drug action in disease state,1,א',621,שעור,3,42,0
64855,הפרדה ביורפואית בשיטות כרומטוגרפיות,BIOMEDICAL SEPARATIONS,2,ב',621,שעור,2,28,0
64858,סמינריון קליני תשע"ה,Clinical Seminar,9,קורס שנתי,625,שוס,6,84,NULL
64859,מיומנויות בסיסיות ברוקחות קלינית,Basic Skills in Clinical Pharmacy,1,א',621,שוסד,2,28,0
64860,ביוסטטיסטיקה במדעי הרוקחות ורוקחות קלינית , BIOSTATISTICS IN PHARMACEUTICS AND CLINICAL PHA ,2,ב',621,שוס,3,42,NULL
64861,תהליכי מחלה,Disease Ethiology,2,ב',621,שעור,4,56,1
64862,סדנה ברוקחות קלינית,CLERKSHIP IN CLINICAL PHARMACY,9,קורס שנתי,621,סדנה,15,210,0
64863,מיומנויות ייעוץ בפרמקותרפיה א',Basic skills in pharmacotherapy consulting 1,9,קורס שנתי,621,שוסד,8,112,0
64864,ניתוח מידע תרופתי ,DRUG LITERATURE EVALUATION ,2,ב',621,שעור,3,42,NULL
64867,מיומנויות בתקשורת בין אישית לרוקחים,COMMUNICATION SKILLS IN PHARMACY PRACTICE,2,ב',621,סדנה,2,28,0
64871,עקרונות בפרמקולוגיה של נוירוטוקסינים,Principles of neurotoxins Pharmacology,2,ב',621,שוס,2,28,NULL
64872,מחלות של חלבונים בלתי מקופלים,Diseases of misfolded Proteins,2,ב',621,שוס,2,28,NULL
64873,מבוא למדע ומשפט (פורנזי),An introdution to forensic science and law,1,א',621,שעור,2,28,NULL
64890,מבוא לרפואה גרעינית,introduction to nuclear medicine,1,א',621,שעור,4,56,NULL
65003,קורס מחוץ לאוניברסיטה,COURSE NOT AT THE HEBREW UNIVERSITY,3,א' או ב',799,שעור,2,28,0
65005,קורס מחוץ לאוניברסיטה,COURSE NOT AT THE HEBREW UNIVERSITY,3,א' או ב',799,שעור,3,42,0
65006,קורס מחוץ לאוניברסיטה,COURSE NOT AT THE HEBREW UNIVERSITY,3,א' או ב',799,שעור,4,56,0
65010,קורס מחוץ לאוניברסיטה,COURSE NOT AT THE HEBREW UNIVERSITY,3,א' או ב',799,שעור,10,140,0
65011,תכנית אמירים,SPECIAL HONORS PROGRAM,9,קורס שנתי,755,הדר,37,518,3
65012,תוכנית אמירים - כלכלה חקלאית ומינהל,SPECIAL HONORS PROGRAM,9,קורס שנתי,755,הדר,31,434,3
65101,הכרות עם עבודת התזונאי/דיאטן,INTRO TO PROFESSION OF DIETICIAN/NUTRITIONIST,1,א',712,סדנה,1,14,4
65124,תזונה קלינית - הזנות מיוחדות,CLINICAL NUTRITION SPECIAL FEEDING METHODS,2,ב',712,שעור,2,28,3
65125,אנדוקרינולוגיה של האדם,HUMAN ENDOCRINOLOGY,2,ב',712,שעור,2,28,1
65126,פסיכולוגיה התפתחותית ,DEVELOPMENTAL PSYCHOLOGY ,2,ב',712,שעור,4,56,NULL
65127,הכנת המזון,FOOD PREPARATION,2,ב',712,שומ,4,56,3
65128,תורת המזון,FOOD SCIENCE,2,ב',712,שעור,2,28,1
65211,פיזיולוגיה של האדם,HUMAN PHYSIOLOGY,1,א',712,שעור,4,56,1
65213,מעבדה בתזונת האדם,HUMAN NUTRITION - LAB,2,ב',712,מעב,3,42,1
65214,תזונת האדם,HUMAN NUTRITION,2,ב',712,שות,4,56,1
65216,כשרות ושבת,KASHRUT AND THE SABBATH,1,א',712,שעור,1,14,0
65217,מבוא לפסיכולוגיה,INTRODUCTION TO PSYCHOLOGY,1,א',712,שעור,2,28,1
