group.id,course.co_id,group.lesson
4130774,73509,שעור, 
8973882,73516,שעור,NULL
4130776,73517,שעור, 
6026668,73518,סדנה,NULL
6026669,73519,סדנה,NULL
4130777,73521,שעור, 
4130778,73522,מעב, 
562907,73523,שעור,NULL
653599,73524,שעור,NULL
8973266,73525,סדנה,NULL
4130779,73527,שעור, 
4130780,73527,תרג, 
653390,73532,שעור,NULL
4130782,73534,שעור, 
4130783,73536,שעור, 
4130784,73542,שעור, 
562023,73544,שעור, 
1725710,73550,שעור,NULL
4131497,73552,שעור, 
5157189,73554,סדנה,
5157193,73555,סדנה,
5157209,73812,שעור,NULL
620383,73901,שעור,NULL
620384,73902,שעור,NULL
4130794,73903,שעור, 
4162621,73904,שעור,NULL
620386,73906,שעור,NULL
647604,73907,שעור,NULL
620387,73909,שעור,NULL
6489217,73911,שעור,NULL
6489216,73912,שעור,NULL
620388,73913,שעור,NULL
620395,73914,שעור,NULL
6489218,73915,שעור,NULL
620397,73918,שעור,NULL
620389,73919,שעור,NULL
620390,73920,שעור,NULL
620391,73921,שעור,NULL
6489219,73922,שעור,NULL
620398,73923,שעור,NULL
2093486,73924,שעור,NULL
2093485,73925,שעור,NULL
620392,73926,שעור,NULL
620399,73927,שעור,NULL
6489220,73928,שעור,NULL
6489221,73928,תרג,NULL
8973873,73933,שעור,NULL
8973874,73933,תרג,NULL
620393,73935,שעור,NULL
4130795,73950,שעור, 
8273166,74100,שעור,
8273167,74101,שעור,א
8273168,74101,שעור,ב
8273169,74110,שעור,
8273170,74112,שעור, 
8273171,74113,שעור, 
8273172,74114,שעור, 
8273173,74115,שעור, 
8273174,74116,שעור, 
8273175,74117,שעור, 
8273176,74118,שעור, 
8273177,74119,שעור, 
8273178,74120,מטלה,א
8273179,74120,מטלה,ב
8273180,74122,הדר,א
8273181,74122,הדר,ב
4135661,74443,שעור,א
4135662,74443,שעור,ב
8273182,74444,מטלה,א
8273183,74444,מטלה,ב
8273184,74445,מטלה,א
8273185,74445,מטלה,ב
8273186,74446,מטלה,א
8273187,74446,מטלה,ב
8273188,74448,מטלה,א
8273189,74448,מטלה,ב
8273190,74449,מטלה,א
8273191,74449,מטלה,ב
8273192,74500,מטלה, 
8273193,74501,מטלה,א
8273194,74501,מטלה,ב
8273195,74502,מטלה,א
8273196,74502,מטלה,ב
8273197,74503,מטלה, 
8273198,74504,שעור, 
8273199,74701,מטלה,א
8273200,74701,מטלה,ב
8273201,74702,מטלה,א
8273202,74702,מטלה,ב
8273203,74703,מטלה,א
8273204,74703,מטלה,ב
8273205,74704,מטלה,א
8273206,74704,מטלה,ב
8273207,74705,מטלה,א
8273208,74705,מטלה,ב
8273209,74706,מטלה,א
8273210,74706,מטלה,ב
8273211,74707,מטלה,א
8273212,74707,מטלה,ב
4129228,75100,שעור, 
4129272,75103,שעור, 
4129273,75103,תרג,א
4129274,75103,תרג,ב
4129276,75103,תרג,ג
4129278,75103,תרג,ד
4129279,75103,תרג,ה
5157202,75103,תרג,ו
6219737,75104,שעור,NULL
4129281,75108,שעור, 
4129282,75108,סדנה,א
4129283,75108,סדנה,ב
4129284,75108,סדנה,ג
4129303,75110,שעור, 
4129304,75110,סדנה,א
4129305,75110,סדנה,ב
4129306,75110,סדנה,ג
4129307,75110,סדנה,ד
4129308,75110,סדנה,ה
4129309,75110,סדנה,ו
653502,75112,שעור,NULL
5161057,75112,סדנה,יא
5161058,75112,סדנה,יב
5157093,75112,סדנה,א
5157094,75112,סדנה,ב
5157095,75112,סדנה,ג
5157096,75112,סדנה,ד
5157097,75112,סדנה,ה
5157098,75112,סדנה,ו
5157099,75112,סדנה,ז
5157100,75112,סדנה,ח
5157101,75112,סדנה,ט
5157102,75112,סדנה,י
8975002,75113,סדנה,יד
8974970,75113,סדנה,יג
4129290,75113,שעור, 
4129291,75113,סדנה,א
4129292,75113,סדנה,ב
4129293,75113,סדנה,ג
4129294,75113,סדנה,ד
4129295,75113,סדנה,ה
4129296,75113,סדנה,ו
4129297,75113,סדנה,ז
4129298,75113,סדנה,ח
4129299,75113,סדנה,ט
4129300,75113,סדנה,י
4129301,75113,סדנה,יא
4129302,75113,סדנה,יב
7572188,75114,סדנה,א
7572189,75114,סדנה,ב
7572190,75114,סדנה,ג
7572191,75114,סדנה,ד
7572192,75114,סדנה,ה
7572193,75114,סדנה,ו
7572194,75114,סדנה,ז
7572195,75114,סדנה,ח
7572196,75114,סדנה,ט
7572197,75114,סדנה,י
7572198,75114,סדנה,יא
7572199,75114,סדנה,יב
4131601,75114,שעור, 
8974967,75114,סדנה,יג
8974968,75114,סדנה,יד
4131837,75115,הדר,א
4131838,75115,הדר,ב
4131839,75115,הדר,ג
4131840,75115,הדר,ד
4131841,75115,הדר,ה
4131842,75115,הדר,ו
4131354,75118,סיור, 
3390175,75119,תרג,יא
3390176,75119,תרג,יב
1702825,75119,שעור,NULL
1702834,75119,תרג,ח
1702835,75119,תרג,ט
1702827,75119,תרג,א
1702828,75119,תרג,ב
1702829,75119,תרג,ג
1702830,75119,תרג,ד
1702831,75119,תרג,ה
1702832,75119,תרג,ו
1702833,75119,תרג,ז
1702836,75119,תרג,י
4128744,75122,שעור, 
4171596,75126,שעור,NULL
4171595,75202,סדנה,ג
4131892,75202,שעור, 
4131893,75202,סדנה,א
4131894,75202,סדנה,ב
6210417,75203,מעב,יא
6210418,75203,מעב,יב
6210407,75203,מעב,ג
6210405,75203,מעב,א
6210406,75203,מעב,ב
6210409,75203,מעב,ה
6210410,75203,מעב,ו
6210411,75203,מעב,ז
6210412,75203,מעב,ח
6210413,75203,מעב,ט
6210414,75203,מעב,י
6210408,75203,מעב,ד
6043187,75205,תרג,יב
6043186,75205,תרג,יא
4131895,75205,שעור, 
4131896,75205,תרג,א
4131897,75205,תרג,ב
4131898,75205,תרג,ג
4131899,75205,תרג,ד
4131900,75205,תרג,ה
4131901,75205,תרג,ו
4131902,75205,תרג,ז
4131903,75205,תרג,ח
4131904,75205,תרג,ט
4131905,75205,תרג,י
5157205,75206,תרג,ט
5157206,75206,תרג,י
4128862,75206,שעור, 
4128863,75206,תרג,א
4128864,75206,תרג,ב
4128865,75206,תרג,ג
4128866,75206,תרג,ד
4128868,75206,תרג,ה
4128869,75206,תרג,ו
4128870,75206,תרג,ז
4128871,75206,תרג,ח
4129075,75208,שות, 
4167297,75209,מעב,ה
4167298,75209,מעב,ו
6071776,75209,מעב,י
6071777,75209,מעב,יא
6071778,75209,מעב,יב
4131852,75209,מעב,א
4131853,75209,מעב,ב
4131854,75209,מעב,ג
4131855,75209,מעב,ד
5157082,75209,מעב,ז
5157083,75209,מעב,ח
5157084,75209,מעב,ט
6210419,75210,מעב,ב
6210420,75210,מעב,ג
6210421,75210,מעב,ד
6210422,75210,מעב,ה
4129032,75210,שעור, 
4129033,75210,מעב,א
5157107,75211,מעב,ב
4131573,75211,שעור, 
4131574,75211,מעב,א
4131575,75212,שעור, 
4131576,75213,שעור, 
4131577,75213,מעב,
4131698,75214,שעור, 
4131699,75214,סדנה,א
4131700,75214,סדנה,ב
4131701,75214,סדנה,ג
4131702,75214,סדנה,ד
4131703,75214,סדנה,ה
4131704,75214,סדנה,ו
4131705,75214,סדנה,ז
4131706,75214,סדנה,ח
4131707,75214,סדנה,ט
4131708,75214,סדנה,י
4232854,75214,סדנה,יא
4232855,75214,סדנה,יב
4131849,75215,סדנה,א
8237802,75215,סדנה,יא
8237803,75215,סדנה,יב
8237804,75215,סדנה,יג
6026748,75215,סדנה,ב
6026749,75215,סדנה,ג
6026750,75215,סדנה,ד
6026751,75215,סדנה,ה
6026752,75215,סדנה,ו
6026753,75215,סדנה,ז
6026754,75215,סדנה,ח
6026755,75215,סדנה,ט
6026756,75215,סדנה,י
4131836,75216,שעור, 
4131843,75300,שעור, 
4131844,75300,מעב,א
4131845,75300,מעב,ב
4131846,75306,שעור, 
4131917,75307,שעור, 
4128783,75308,מעב, 
4128781,75308,שעור, 
4128784,75309,שעור, 
4128786,75309,מעב, 
4135703,75310,סדנה,א
4135704,75310,סדנה,ב
4135705,75310,סדנה,ג
4135706,75310,סדנה,ד
4135707,75310,סדנה,ה
4135708,75310,סדנה,ו
4131552,75310,שעור, 
5172839,75310,סדנה,ז
5172840,75310,סדנה,ח
4131553,75311,שעור, 
4131554,75312,שעור, 
4131555,75312,סדנה,א
4131556,75312,סדנה,ב
4131557,75312,סדנה,ג
4131558,75312,סדנה,ד
4131559,75312,סדנה,ה
4131560,75312,סדנה,ו
4131561,75312,סדנה,ז
4131562,75312,סדנה,ח
4131563,75312,סדנה,ט
4131564,75312,סדנה,י
8973880,75312,סדנה,יב
8973879,75312,סדנה,יא
8973881,75312,סדנה,יג
4131544,75350,שוה, 
4131496,75351,הדר, 
4131619,75352,שעור, 
4162959,75353,שעור,NULL
4162960,75354,הדר,NULL
5176778,75355,שעור,NULL
5176779,75355,מעב,א
5176780,75355,מעב,ב
5255054,75356,הדר,NULL
5255055,75357,שעור,NULL
5277484,75401,שעור,א
5371929,75401,שעור,ב
5371930,75402,שעור,ב
5277485,75402,שעור,א
5371931,75403,שעור,ב
5277487,75403,שעור,א
5371932,75404,שעור,ב
5277486,75404,שעור,א
8974346,75407,שעור,ב
6109166,75407,שעור,א
6109169,75408,שעור,א
6109170,75408,שעור,ב
7572203,75409,שעור,ב
7564137,75409,שעור,א
7653204,75410,שעור,א
7684138,75410,שעור,ב
8974351,75411,שעור,ב
8974350,75411,שעור,א
8974352,75412,שעור,א
8974353,75412,שעור,ב
1991332,76012,שעור,NULL
4131775,76052,שעור, 
5739299,76105,שעור,NULL
5739300,76105,תרג,NULL
6109168,76105,מעב,NULL
4131815,76107,שעור, 
4131517,76131,מעב,
4128998,76222,הדר,א
4128999,76222,הדר,ב
8973941,76223,הדר,א
8973942,76223,הדר,ב
8973943,76224,הדר,א
8973944,76224,הדר,ב
7688640,76238,שעור,NULL
8974848,76240,שעור,NULL
4128921,76411,הדר,א
4128922,76411,הדר,ב
4128923,76412,הדר,א
4128924,76412,הדר,ב
4128925,76413,הדר,א
4128926,76413,הדר,ב
4128927,76414,הדר,א
4128928,76414,הדר,ב
4128929,76415,הדר,א
4128930,76415,הדר,ב
4129263,76416,הדר,א
4129264,76416,הדר,ב
8985798,76417,הדר,א
8985799,76417,הדר,ב
8259887,76419,מטלה,ב
8259884,76419,מטלה,א
8259885,76420,מטלה,א
8259886,76420,מטלה,ב
9030001,76421,מטלה,NULL
8974298,76450,סדנה,NULL
6043185,76551,מעב,א
8235393,76551,מעב,ב
4130812,76552,שעור, 
4130813,76552,מעב, 
7592965,76553,שעור,NULL
8235394,76554,מעב,NULL
6100790,76555,שעור,NULL
4130815,76556,סמ, 
6100791,76557,שעור,NULL
6100792,76557,סמ,NULL
4130816,76558,שות, 
4237342,76559,שות,NULL
7545577,76560,סמ,NULL
7788116,76561,תרג,NULL
8974117,76608,תרג,ג
8974118,76608,תרג,ד
8974115,76608,שעור,ג
8974116,76608,שעור,ד
6026758,76608,תרג,א
6026760,76608,תרג,ב
6026743,76608,שעור,ב
6026741,76608,שעור,א
8974120,76626,תרג,
8974119,76626,שעור,
7688628,76628,שעור,א
7688629,76628,תרג,א
7688630,76628,שעור,ב
7688631,76628,תרג,ב
7564112,76631,שעור,א
7564113,76631,שעור,ב
7564114,76631,שעור,ג
7564115,76631,שעור,ד
7564116,76631,שעור,ה
7564117,76631,תרג,א
7564118,76631,תרג,ב
7564119,76631,תרג,ג
7564120,76631,תרג,ד
7564121,76631,תרג,ה
7564122,76632,שעור,א
7564123,76632,שעור,ב
7564124,76632,שעור,ג
7564125,76632,שעור,ד
7564126,76632,שעור,ה
7564127,76632,תרג,א
7564128,76632,תרג,ב
7564129,76632,תרג,ג
7564130,76632,תרג,ד
7564131,76632,תרג,ה
8974165,76634,שעור,NULL
8974166,76634,תרג,NULL
4130823,76641,שעור,א
4130824,76641,שעור,ב
4130825,76641,שעור,ג
5208333,76641,תרג,א
5208334,76641,תרג,ב
5208335,76641,תרג,ג
5208329,76643,תרג,NULL
4129488,76643,שעור, 
7688634,76680,שעור,א
7688635,76680,שעור,ב
7688636,76680,שעור,ג
7688639,76680,תרג,ג
7688637,76680,תרג,א
7688638,76680,תרג,ב
4151051,76702,שעור,NULL
4151052,76702,מעב,NULL
4151054,76703,שומ,NULL
6055367,76704,שומ,NULL
556111,76705,שומ,NULL
9027856,76706,שומ,NULL
4130832,76711,שוס, 
8974301,76713,שעור,NULL
4130833,76715,שומ, 
4130834,76716,שומ, 
4130836,76724,שומ, 
4151058,76731,שומ,NULL
4128817,76732,שומ,
4130840,76880,שומ, 
4313501,76900,שעור, 
4313502,76901,שעור, 
4313503,76905,שעור, 
9019257,76905,מעב,NULL
4313506,76908,שעור, 
4313507,76908,תרג, 
4313508,76909,שעור, 
4313509,76909,תרג, 
4313511,76912,שעור, 
4313513,76915,שעור, 
4313514,76915,תרג, 
4313515,76920,סמ, 
4313516,76921,שעור, 
4438611,76921,תרג,NULL
4313517,76922,מעב, 
5216328,76925,שעור,NULL
4340316,76929,תרג,NULL
4313518,76929,שעור, 
4313519,76930,שות, 
4313521,76931,שעור, 
4313522,76932,שעור, 
4313523,76935,שעור, 
6426892,76937,שעור,NULL
4313527,76943,שעור, 
6063522,76945,סמ,NULL
4340315,76949,שעור,NULL
6063525,76952,סמ,NULL
6100793,76956,סמ,NULL
7684137,76958,סמ,NULL
8974608,76961,שעור,NULL
8974786,76962,סמ,NULL
8975010,76963,שעור,NULL
4313528,76980,סמ, 
4130859,77101,שעור,א
4130860,77101,שעור,ב
4130861,77101,תרג,א
4130862,77101,תרג,ב
4130863,77101,תרג,ג
4130864,77101,תרג,ד
8274108,77101,תרג,ז
8274019,77101,שעור,ג
8274020,77101,תרג,ו
4309043,77101,תרג,ה
5157007,77102,שעור,א
5157010,77102,שעור,ב
4130867,77102,תרג,א
4130868,77102,תרג,ב
4130869,77102,תרג,ג
4130871,77102,תרג,ד
4130872,77102,תרג,ה
4130873,77103,מעב,א
4130874,77103,מעב,ב
4130875,77103,מעב,ג
4130877,77104,שעור, 
4309049,77104,תרג,א
8248981,77104,תרג,ב
4130881,77111,מעב,א
4130882,77111,מעב,ב
4130883,77112,שעור,א
4130884,77112,שעור,ב
4130885,77112,תרג,א
4130886,77112,תרג,ב
4130887,77112,תרג,ג
4130888,77112,תרג,ד
4237339,77112,תרג,ה
4309047,77112,תרג,ו
4309046,77116,תרג,ג
4130889,77116,שעור, 
4130890,77116,תרג,א
4130892,77116,תרג,ב
4130893,77125,מעב, 
4130894,77130,שעור, 
4130895,77130,תרג,א
4237334,77130,תרג,ב
4237341,77130,תרג,ג
4237340,77131,תרג,ג
4130905,77131,שעור, 
4130906,77131,תרג,א
4130907,77131,תרג,ב
7302686,77132,שעור,NULL
7302687,77139,שעור,NULL
4130908,77148,שעור,
4130909,77148,תרג,א
4130910,77148,תרג,ב
4130911,77148,תרג,ג
4309045,77148,תרג,ד
5614886,77148,תרג,ה
4130897,77150,מעב, 
4130898,77152,שעור, 
4130899,77152,תרג,א
4130900,77152,תרג,ב
4130901,77152,תרג,ג
4130902,77152,תרג,ד
4130903,77153,שעור, 
4130904,77159,מעב,א
5157141,77159,מעב,ב
4237338,77188,תרג,ה
4130912,77188,שעור,א
4130913,77188,שעור,ב
4130914,77188,תרג,א
4130915,77188,תרג,ב
4130916,77188,תרג,ג
4130917,77188,תרג,ד
4309044,77188,תרג,ו
4130918,77210,שעור, 
4130263,77211,שעור, 
8986657,77302,מעב,ז
4130919,77302,מעב,א
4130921,77302,מעב,ב
4130923,77302,מעב,ג
5595876,77302,מעב,ו
4130925,77302,מעב,ד
4964946,77302,מעב,ה
4130927,77303,שעור, 
4130928,77303,תרג,א
4130929,77303,תרג,ב
4130930,77303,תרג,ג
4130931,77303,תרג,ד
4130932,77304,שעור,
4130933,77304,תרג,א
4130934,77304,תרג,ב
4130935,77304,תרג,ג
4918216,77304,תרג,ה
4309048,77304,תרג,ד
4130936,77305,שעור, 
4130937,77305,תרג,א
4130938,77305,תרג,ב
4130939,77305,תרג,ג
4130940,77305,תרג,ד
4130941,77307,שעור, 
4130942,77307,תרג,א
4130943,77307,תרג,ב
4130944,77307,תרג,ג
4130945,77313,שעור, 
4130946,77313,תרג,א
4130947,77313,תרג,ב
4130948,77313,תרג,ג
4130949,77313,תרג,ד
4130950,77315,שעור, 
4130951,77315,תרג, 
4130952,77318,שעור, 
4130953,77318,תרג,א
4130954,77318,תרג,ב
4130955,77318,תרג,ג
4130956,77318,תרג,ד
4130957,77320,שעור, 
4130958,77320,מעב,
4130959,77322,מעב, 
4130966,77365,מעב, 
6266356,77367,מעב,ב
6266357,77367,מעב,ג
6266358,77367,מעב,ד
6275714,77367,מעב,ה
6275716,77367,מעב,ו
8986658,77367,מעב,ח
6940330,77367,מעב,ז
5468927,77367,מעב,א
4130961,77401,שעור, 
4130963,77401,תרג,א
4130964,77401,תרג,ב
4129337,77407,שעור, 
7545548,77410,סמ,NULL
4130965,77412,שעור, 
4130967,77501,שעור, 
4130968,77508,מעב,א
4130969,77508,מעב,ב
4130970,77508,מעב,ג
4130971,77508,מעב,ד
4130973,77532,שעור, 
8974221,77541,שעור,NULL
4130974,77542,שעור, 
4130975,77542,תרג, 
4130976,77566,סמ, 
4129336,77584,סמ, 
4130977,77590,מעב,א
4130978,77590,מעב,ב
4128757,77591,סמ, 
4130979,77602,שעור, 
4130980,77602,תרג,א
4130981,77602,תרג,ב
4130982,77603,שעור, 
4130985,77605,שעור, 
4130986,77605,תרג,א
4130987,77605,תרג,ב
4130988,77605,תרג,ג
4130989,77606,שעור, 
4130990,77606,תרג, 
4130991,77609,שעור, 
8971627,77611,שעור,NULL
8971628,77611,תרג,NULL
4130992,77619,שעור, 
4130993,77635,מטלה, 
4131609,77638,סמ, 
4130994,77640,סמ, 
4130996,77645,סמ, 
5281982,77656,סמ,NULL
8973173,77662,שעור,NULL
4129261,77664,סמ, 
4130998,77712,שעור, 
4130999,77712,תרג, 
4131001,77728,שעור, 
4131002,77732,שעור, 
8274018,77742,שעור,NULL
4131004,77750,סמ, 
450174,77751,סמ,NULL
4131005,77800,שעור, 
4131006,77800,תרג, 
4131007,77801,שעור, 
4131008,77801,תרג, 
4131009,77802,שות, 
4131010,77805,סמ, 
4128943,77807,שעור, 
496528,77853,שעור, 
4131014,77856,שעור, 
4131015,77856,תרג, 
4131018,77909,שעור, 
4131019,77909,תרג, 
4162618,77911,סמ,NULL
4131020,77915,שעור, 
653364,77916,שעור,NULL
4128755,77925,סמ, 
4128712,77938,שעור, 
4128713,77938,תרג, 
4129394,77960,שעור, 
4129395,77960,תרג, 
4131021,77961,שעור, 
4130033,77962,שעור, 
4130034,77962,תרג, 
9012847,77978,שעור,NULL
4131023,77982,שעור, 
4131024,77990,שעור, 
6857775,78825,סמ,ב
6857776,78825,סמ,ג
6857777,78825,סמ,ד
6857778,78825,סמ,ה
6857779,78825,סמ,ו
6857780,78825,סמ,ז
6210424,78825,סמ,א
4131029,78844,סמ,
8974960,79615,שעור,NULL
8974961,79615,תרג,NULL
8974959,79616,תרג,NULL
8974958,79616,שעור,NULL
8974962,79617,תרג,NULL
8064898,79617,שעור,NULL
4131034,80100,סדנה,א
4131035,80100,סדנה,ב
4131036,80100,סדנה,ג
4131037,80100,סדנה,ד
4131038,80100,סדנה,ה
8978061,80101,שעור,NULL
4131039,80109,שעור, 
4131040,80109,תרג,א
4131041,80109,תרג,ב
4131042,80109,תרג,ג
4131043,80110,שעור, 
4131044,80110,תרג,א
4131045,80110,תרג,ב
4131046,80110,תרג,ג
4131074,80114,שעור,א
4131075,80114,שעור,ב
4131077,80114,תרג,א
4131078,80114,תרג,ב
4131079,80114,תרג,ג
4131080,80114,תרג,ד
4131081,80114,תרג,ה
4131083,80114,תרג,ו
4151053,80114,תרג,ז
7545567,80125,תרג,א
7545568,80125,תרג,ב
4131084,80125,שעור,א
4131085,80125,שעור,ב
7545569,80125,תרג,ג
7545570,80125,תרג,ד
7545572,80125,תרג,ו
7545571,80125,תרג,ה
4131047,80126,שות, 
7545573,80127,שעור,NULL
7545574,80127,תרג,א
7545575,80127,תרג,ב
7545576,80127,תרג,ג
4131086,80131,שעור,א
4131087,80131,שעור,ב
4131096,80131,תרג,ו
4131090,80131,תרג,א
4131091,80131,תרג,ב
4131092,80131,תרג,ג
4131093,80131,תרג,ד
4131094,80131,תרג,ה
8974937,80131,תרג,ט
5157120,80131,שעור,ג
8274170,80131,תרג,ז
8973208,80131,תרג,ח
4131056,80132,תרג,ד
4131049,80132,שעור,
4131050,80132,תרג,א
4131052,80132,תרג,ב
4131053,80132,תרג,ג
8973190,80133,שעור,NULL
8973191,80133,תרג,א
8973192,80133,תרג,ב
8973193,80133,תרג,ג
8973194,80133,תרג,ד
8060249,80134,תרג,ז
4131057,80134,שעור,א
4131058,80134,שעור,ב
4131060,80134,תרג,א
4131061,80134,תרג,ב
4131062,80134,תרג,ג
4131063,80134,תרג,ד
4131064,80134,תרג,ה
4131065,80134,תרג,ו
8973209,80134,תרג,ח
6026673,80134,שעור,ג
8973983,80134,תרג,ט
8973984,80134,שעור,ד
8238212,80135,תרג,ו
8238213,80135,תרג,ז
8974909,80135,תרג,ט
8974063,80135,תרג,ח
4131066,80135,שעור,א
4131067,80135,שעור,ב
4131068,80135,תרג,א
4131069,80135,תרג,ב
4131071,80135,תרג,ג
4131072,80135,תרג,ד
4131073,80135,תרג,ה
8983630,80135,תרג,י
8973210,80135,שעור,ג
8974300,80140,שעור,NULL
4131098,80152,שעור,
4131099,80152,תרג,א
4131100,80152,תרג,ב
4131101,80152,תרג,ג
4131103,80155,סדנה, 
4131104,80157,שעור,א
4131105,80157,שעור,ב
4131106,80157,תרג,א
4131107,80157,תרג,ב
4131108,80157,תרג,ג
4131109,80157,תרג,ד
4131110,80157,תרג,ה
4131111,80157,תרג,ו
6026674,80177,שעור,
4131509,80177,תרג,א
4131510,80177,תרג,ב
4131511,80177,תרג,ג
4131512,80177,תרג,ד
4131112,80181,שעור,א
4131113,80181,שעור,ב
4131115,80181,תרג,א
4131116,80181,תרג,ב
4131118,80181,תרג,ג
4206152,80181,תרג,ד
8973349,80181,תרג,ה
8973175,80187,שעור,NULL
8973176,80187,תרג,א
8973177,80187,תרג,ב
8973178,80187,תרג,ג
8987980,80200,תרג,ג
4131119,80200,שעור, 
4131120,80200,תרג,א
4131121,80200,תרג,ב
8973321,80301,שעור,NULL
4131122,80308,שעור, 
4131123,80312,שעור,
4131124,80312,תרג,א
4131126,80312,תרג,ב
5381048,80312,תרג,ג
8974331,80312,תרג,ד
4131128,80314,שעור,
4131131,80314,תרג,א
4131132,80314,תרג,ב
4131133,80314,תרג,ג
4131134,80315,שעור, 
4131135,80315,תרג,א
4131136,80315,תרג,ב
4131137,80316,שעור, 
4131138,80316,תרג,א
4131139,80316,תרג,ב
4131140,80320,שעור, 
4131141,80320,תרג,א
4131142,80320,תרג,ב
4131143,80325,שעור, 
4131144,80325,תרג,
4131145,80420,שעור, 
4131146,80420,תרג,א
4131147,80420,תרג,ב
4131148,80421,שעור, 
4131151,80423,שעור,א
4131152,80423,תרג,א
4131153,80423,תרג,ב
4131154,80423,תרג,ג
4131155,80423,תרג,ד
7302694,80423,שעור,ב
8973267,80423,תרג,ה
4131156,80424,שעור, 
4131157,80424,תרג, 
4131158,80428,שעור, 
4131159,80428,תרג,א
5403982,80428,תרג,ב
4131163,80445,שעור, 
4131165,80445,תרג,א
4131166,80445,תרג,ב
4131168,80446,תרג,א
4131169,80446,תרג,ב
4163064,80446,שעור,NULL
4131172,80516,שעור, 
4131173,80516,תרג,א
4131174,80516,תרג,ב
4131175,80517,שעור, 
4131176,80517,תרג,א
8973268,80517,תרג,ב
4131177,80519,שעור, 
4131178,80519,תרג,א
4131179,80519,תרג,ב
4130062,80520,שעור, 
4130063,80520,תרג, 
4131181,80539,הדר, 
4131182,80540,הדר, 
4131183,80541,הדר, 
1702745,80543,סמ,NULL
653453,80547,שות,NULL
653454,80548,שות,NULL
8989269,80555,הדר,NULL
6026775,80558,שעור,NULL
2281458,80567,שעור,NULL
8973273,80578,שעור,NULL
4131185,80579,שעור, 
4131186,80598,שעור, 
4131187,80598,תרג, 
4131188,80599,שעור, 
4131189,80599,תרג, 
4131190,80600,שעור, 
4131191,80600,תרג, 
4131192,80601,שעור, 
4131193,80601,תרג, 
4131194,80607,שעור, 
4131195,80607,תרג, 
4131196,80608,שעור, 
4131197,80608,תרג, 
8973537,80609,סמ,NULL
8974397,80614,שעור,NULL
4131198,80639,סמ, 
8994429,80640,הדר,NULL
8973275,80645,שעור,NULL
4131199,80650,שעור, 
8973607,80667,שעור,NULL
4135732,80668,שעור,NULL
8973619,80669,שעור,NULL
8973283,80689,סמ,NULL
8973168,80693,שעור,NULL
4128767,80711,שעור, 
562945,80724,סמ,NULL
8974168,80743,שעור,NULL
4135721,80756,שעור,NULL
8989271,80762,הדר,NULL
562859,80763,שעור,NULL
8989270,80766,הדר,NULL
4130114,80787,הדר, 
4130118,80788,הדר, 
4130119,80789,הדר, 
8973197,80791,שעור,NULL
4163056,80802,סמ,NULL
4131012,80814,שעור, 
8983201,80815,שעור,NULL
9015841,80836,שעור,NULL
4131208,80841,סמ, 
4131814,80842,סמ, 
8973274,80862,סמ,NULL
4131210,80863,סמ, 
4131211,80870,סמ, 
4131212,80871,סמ, 
4131213,80872,סמ, 
8973923,80874,סמ,NULL
8992702,80875,הדר,NULL
4131483,80877,סמ, 
4131215,80879,סדנה, 
4131216,80889,סמ, 
8973196,80898,שעור,NULL
8974226,80901,סמ,NULL
4131218,80904,סמ, 
4131219,80906,סמ, 
450150,80908,שעור,NULL
8973280,80914,שעור,NULL
4131220,80915,סמ, 
4131221,80917,סמ, 
5157162,80918,סמ,NULL
8973086,80937,שעור,NULL
8973298,80950,שעור,NULL
5157163,80960,שעור,NULL
5157164,80961,סמ,NULL
9026999,80970,הדר,NULL
9027000,80971,הדר,NULL
9035143,80995,הדר,NULL
9035144,80997,הדר,NULL
9035145,80998,הדר,NULL
9035146,80999,שעור,NULL
4128796,81803,שעור, 
4131741,81806,שוס, 
4129256,81807,שעור, 
7282982,81808,סדנה,NULL
6215086,81809,שעור,NULL
6187156,81813,מעב,NULL
4131805,81817,שעור, 
6187157,81820,מעב,NULL
6187154,81821,מעב,א
6187155,81821,מעב,ב
6187158,81822,שוס,NULL
4129575,81824,סמ, 
4131642,81829,שעור, 
4131858,81839,סמ, 
652603,81846,סמ, 
4129068,81847,סמ, 
4131353,81850,שעור, 
4129214,81852,שומ, 
1733385,81853,שוס,NULL
5753801,81854,תרג,NULL
652607,81854,שעור, 
4131617,81855,שעור, 
4129594,81858,מעב, 
4129153,81864,שוס, 
4131621,81865,שעור, 
4131624,81891,שעור, 
4131742,81892,סמ, 
4131234,82301,שעור, 
4131235,82301,תרג, 
4131236,82304,שעור, 
4131237,82304,תרג, 
7916598,82309,שעור,NULL
7916599,82309,תרג,NULL
5157218,82314,תרג,NULL
5157217,82314,שעור,NULL
4131242,82508,שעור, 
4131243,82508,תרג, 
4131244,82510,שעור, 
4131245,82510,תרג, 
7302638,82519,ע.מע,
6178419,82609,סמ,NULL
8974208,82610,מעב,NULL
2254543,82612,תרג,NULL
450067,82612,שעור,NULL
8973691,82653,שעור,NULL
4131252,82657,שעור, 
4131255,82814,שעור, 
4131256,82814,תרג, 
4131259,82830,סמ, 
4131260,82850,שעור, 
4131262,83110,סדנה,א
4131263,83110,סדנה,ב
4128883,83313,שעור, 
4128885,83313,תרג,ב
4128884,83313,תרג,א
7724625,83315,מעב,ג
7724626,83315,מעב,ד
7724627,83315,מעב,ה
8974640,83315,מעב,ח
4131266,83315,מעב,א
